"fit","se.fit","accel","times"
62.2033437972564,7.32736510355716,0,31.8218218218218
62.164522934087,7.33246674708631,0,31.8778778778779
62.1163139155198,7.33457975580111,0,31.9339339339339
62.0588969092323,7.33384472982084,0,31.98998998999
61.9924520829018,7.33041319419187,0,32.046046046046
61.9171596042059,7.32444635134832,0,32.1021021021021
61.833199640822,7.31611391293703,0,32.1581581581582
61.7407523604276,7.30559299547742,0,32.2142142142142
61.6399979307001,7.29306706596188,0,32.2702702702703
61.531116519317,7.27872492502356,0,32.3263263263263
61.4142882939557,7.26275971673201,0,32.3823823823824
61.2896934222937,7.24536795545147,0,32.4384384384384
61.1575120720085,7.22674856153644,0,32.4944944944945
61.0179244107775,7.20710189896823,0,32.5505505505506
60.8711106062781,7.18662880937528,0,32.6066066066066
60.7172508261879,7.16552963824462,0,32.6626626626627
60.5565252381843,7.14400325053298,0,32.7187187187187
60.3891140099447,7.12224603433,0,32.7747747747748
60.2151973091466,7.10045089270934,0,32.8308308308308
60.0349553034676,7.07880622541975,0,32.8868868868869
59.8485681605848,7.05749490359815,0,32.9429429429429
59.656216048176,7.03669324220846,0,32.998998998999
59.4580791339185,7.01656997638868,0,33.055055055055
59.2543375854898,6.99728524928773,0,33.1111111111111
59.0451715705673,6.97898962024656,0,33.1671671671672
58.8307612568286,6.96182310327825,0,33.2232232232232
58.611286811951,6.94591424668,0,33.2792792792793
58.386928403612,6.93137926521847,0,33.3353353353353
58.157866199489,6.91832123662872,0,33.3913913913914
57.9242803672597,6.90682937412138,0,33.4474474474474
57.6863510746013,6.89697838618309,0,33.5035035035035
57.4442584891913,6.88882793417479,0,33.5595595595596
57.1981827787073,6.88242219709097,0,33.6156156156156
56.9483041108266,6.87778955136902,0,33.6716716716717
56.6948026532268,6.87494237187574,0,33.7277277277277
56.4378585735852,6.87387695820867,0,33.7837837837838
56.1776520395793,6.87457358830639,0,33.8398398398398
55.9143632188866,6.87699669914698,0,33.8958958958959
55.6481722791846,6.88109519211395,0,33.951951951952
55.3792593881507,6.88680285851012,0,34.008008008008
55.1078047134624,6.89403891878298,0,34.0640640640641
54.8339884227971,6.90270866736044,0,34.1201201201201
54.5579906838322,6.91270421364031,0,34.1761761761762
54.2799916642453,6.92390530867088,0,34.2322322322322
54.0001715317138,6.93618024642789,0,34.2882882882883
53.7187104539152,6.94938682833922,0,34.3443443443443
53.4357885985268,6.96337337982408,0,34.4004004004004
53.1515861332262,6.97797980807283,0,34.4564564564565
52.8662832256908,6.99303869106224,0,34.5125125125125
52.5800600435981,7.00837638883499,0,34.5685685685686
52.2930967546256,7.02381416932419,0,34.6246246246246
52.0055735264506,7.0391693424252,0,34.6806806806807
51.7176705267507,7.05425639755991,0,34.7367367367367
51.4295679232033,7.06888814160163,0,34.7927927927928
51.1414458834859,7.08287683569276,0,34.8488488488488
50.853482372473,7.09603691823571,0,34.9049049049049
50.5657863654754,7.10823556816869,0,34.960960960961
50.2783858091585,7.1194081975844,0,35.017017017017
49.9913040200237,7.12950573367064,0,35.0730730730731
49.7045643145723,7.13849039918533,0,35.1291291291291
49.4181900093056,7.14633479669293,0,35.1851851851852
49.1322044207249,7.15302104356152,0,35.2412412412412
48.8466308653317,7.15853995578474,0,35.2972972972973
48.5614926596271,7.162890278331,0,35.3533533533534
48.2768131201127,7.1660779594924,0,35.4094094094094
47.9926155632896,7.16811546658108,0,35.4654654654655
47.7089233056592,7.16902114027968,0,35.5215215215215
47.4257596637229,7.16881858497586,0,35.5775775775776
47.143147953982,7.16753609248449,0,35.6336336336336
46.8611114929379,7.16520609667233,0,35.6896896896897
46.5796735970918,7.16186465663892,0,35.7457457457457
46.2988575829451,7.15755096626673,0,35.8018018018018
46.0186867669991,7.15230688812649,0,35.8578578578579
45.7391844657552,7.14617650990526,0,35.9139139139139
45.4603739957147,7.13920572171149,0,35.96996996997
45.1822786733789,7.1314418127998,0,36.026026026026
44.9049218152492,7.12293308644567,0,36.0820820820821
44.6283267378269,7.1137284918856,0,36.1381381381381
44.3525167576134,7.10387727241842,0,36.1941941941942
44.0775151911099,7.09342862893881,0,36.2502502502502
43.8033453548178,7.08243139834166,0,36.3063063063063
43.5300305652385,7.07093374639608,0,36.3623623623624
43.2575941388733,7.05898287483867,0,36.4184184184184
42.9860593922234,7.04662474257682,0,36.4744744744745
42.7154496417903,7.03390380102331,0,36.5305305305305
42.4457882040753,7.02086274370221,0,36.5865865865866
42.1770983955797,7.00754227037307,0,36.6426426426426
41.9094035328048,6.99398086601393,0,36.6986986986987
41.642726932252,6.98021459508483,0,36.7547547547548
41.3770919104227,6.96627691155973,0,36.8108108108108
41.1125217838181,6.95219848526805,0,36.8668668668669
40.8490398689395,6.93800704512573,0,36.9229229229229
40.5866694822884,6.92372723986043,0,36.978978978979
40.3254339403661,6.90938051684686,0,37.035035035035
40.0653565596738,6.89498501966665,0,37.0910910910911
39.806460656713,6.88055550499312,0,37.1471471471471
39.5487695479849,6.86610327937645,0,37.2032032032032
39.2923065499908,6.85163615647009,0,37.2592592592593
39.0370949792323,6.83715843519661,0,37.3153153153153
38.7831581522104,6.82267089930188,0,37.3713713713714
38.5305193854267,6.80817083869339,0,37.4274274274274
38.2792019953824,6.79365209290244,0,37.4834834834835
38.0292292985789,6.77910511695529,0,37.5395395395395
37.7806246115174,6.7645170698845,0,37.5955955955956
37.5334112506994,6.74987192606456,0,37.6516516516517
37.2876125326262,6.73515060951459,0,37.7077077077077
37.043251773799,6.72033115127999,0,37.7637637637638
36.8003522907194,6.70538886998591,0,37.8198198198198
36.5589373998884,6.69029657564963,0,37.8758758758759
36.3190304178075,6.67502479685001,0,37.9319319319319
36.0806546609782,6.65954203137976,0,37.987987987988
35.8438334459015,6.64381502055356,0,38.044044044044
35.608590089079,6.62780904741194,0,38.1001001001001
35.374947585256,6.61148850041022,0,38.1561561561562
35.1429162227342,6.59482698742766,0,38.2122122122122
34.9124896681173,6.57781295054823,0,38.2682682682683
34.6836604654501,6.56043918405217,0,38.3243243243243
34.4564211587775,6.54270180722267,0,38.3803803803804
34.2307642921444,6.52460004447773,0,38.4364364364364
34.0066824095956,6.50613601183594,0,38.4924924924925
33.7841680551761,6.48731450960124,0,38.5485485485485
33.5632137729307,6.46814282111443,0,38.6046046046046
33.3438121069042,6.4486305173921,0,38.6606606606607
33.1259556011416,6.42878926745508,0,38.7167167167167
32.9096367996878,6.40863265413817,0,38.7727727727728
32.6948482465876,6.38817599516856,0,38.8288288288288
32.4815824858858,6.36743616930324,0,38.8848848848849
32.2698320616274,6.34643144732229,0,38.9409409409409
32.0595895178572,6.32518132768777,0,38.996996996997
31.8508473986201,6.30370637669323,0,39.0530530530531
31.643598247961,6.28202807294874,0,39.1091091091091
31.4378346099248,6.26016865606835,0,39.1651651651652
31.2335490285562,6.23815097945173,0,39.2212212212212
31.0307340479003,6.21599836707863,0,39.2772772772773
30.8293822120019,6.19373447426277,0,39.3333333333333
30.6294860649058,6.17138315234198,0,39.3893893893894
30.4310381506569,6.14896831731094,0,39.4454454454454
30.2340310133001,6.12651382243468,0,39.5015015015015
30.0384571968803,6.10404333491098,0,39.5575575575576
29.8443092454423,6.0815802166813,0,39.6136136136136
29.6515797030311,6.0591474095194,0,39.6696696696697
29.4602611136914,6.03676732455615,0,39.7257257257257
29.2703460214682,6.01446173642674,0,39.7817817817818
29.0818269704064,5.9922516822527,0,39.8378378378378
28.8946965045507,5.97015736569537,0,39.8938938938939
28.7089471679462,5.94819806633925,0,39.9499499499499
28.5245715046376,5.9263920546833,0,40.006006006006
28.3415620586699,5.90475651303479,0,40.0620620620621
28.1599113740878,5.8833074626139,0,40.1181181181181
27.9796119949364,5.8620596971878,0,40.1741741741742
27.8006564652604,5.84102672356014,0,40.2302302302302
27.6230373291048,5.82022070924568,0,40.2862862862863
27.4467471305144,5.7996524376602,0,40.3423423423423
27.271778413534,5.77933127115288,0,40.3983983983984
27.0981237222087,5.75926512220231,0,40.4544544544545
26.9257756005831,5.73946043308808,0,40.5105105105105
26.7547265927023,5.71992216433769,0,40.5665665665666
26.584969242611,5.70065379223433,0,40.6226226226226
26.4164960943542,5.68165731565412,0,40.6786786786787
26.2492996919768,5.6629332724831,0,40.7347347347347
26.0833725795235,5.64448076584478,0,40.7907907907908
25.9187073010393,5.62629750034826,0,40.8468468468468
25.7552964005691,5.60837982854677,0,40.9029029029029
25.5931324221577,5.59072280777578,0,40.958958958959
25.43220790985,5.57332026752069,0,41.015015015015
25.2725154076909,5.55616488744611,0,41.0710710710711
25.1140474597253,5.53924828620258,0,41.1271271271271
24.9567966099979,5.52256112111341,0,41.1831831831832
24.8007554025538,5.50609319883311,0,41.2392392392392
24.6459163814377,5.48983359706211,0,41.2952952952953
24.4922720906946,5.47377079739799,0,41.3513513513514
24.3398150963899,5.4578928755986,0,41.4074074074074
24.1885390912409,5.44219014933828,0,41.4634634634635
24.0384394107277,5.42665732720256,0,41.5195195195195
23.8895115201977,5.41129081495842,0,41.5755755755756
23.7417508849982,5.39608835982176,0,41.6316316316316
23.5951529704767,5.38104894845777,0,41.6876876876877
23.4497132419805,5.36617270633231,0,41.7437437437437
23.3054271648571,5.35146079851424,0,41.7997997997998
23.1622902044537,5.33691533202062,0,41.8558558558559
23.0202978261178,5.32253925979117,0,41.9119119119119
22.8794454951968,5.30833628637411,0,41.967967967968
22.7397286770381,5.29431077540425,0,42.024024024024
22.601142836989,5.28046765895328,0,42.0800800800801
22.4636834403969,5.26681234883352,0,42.1361361361361
22.3273459526092,5.25335064993839,0,42.1921921921922
22.1921258389734,5.24008867570607,0,42.2482482482482
22.0580185648367,5.22703276579619,0,42.3043043043043
21.9250195955466,5.21418940607414,0,42.3603603603604
21.7931243964504,5.20156515100163,0,42.4164164164164
21.6623284328955,5.18916654853702,0,42.4724724724725
21.5326271702294,5.17700006765331,0,42.5285285285285
21.4040160737993,5.1650720285859,0,42.5845845845846
21.2764906089528,5.15338853592622,0,42.6406406406406
21.1500462410371,5.14195541468015,0,42.6966966966967
21.0246784353996,5.13077814941309,0,42.7527527527528
20.9003826573878,5.11986182660469,0,42.8088088088088
20.777154372349,5.10921108033751,0,42.8648648648649
20.6549890456307,5.09883004144293,0,42.9209209209209
20.5338821425801,5.08872229022677,0,42.976976976977
20.4138291285446,5.0788908128941,0,43.033033033033
20.2948254688718,5.06933796178947,0,43.0890890890891
20.1768666289089,5.06006541956358,0,43.1451451451451
20.0599480740033,5.05107416737174,0,43.2012012012012
19.9440652695024,5.04236445720254,0,43.2572572572573
19.8292136807536,5.03393578842709,0,43.3133133133133
19.7153887731043,5.0257868886505,0,43.3693693693694
19.6025860119019,5.01791569893757,0,43.4254254254254
19.4908008624937,5.01031936347481,0,43.4814814814815
19.3800287902271,5.00299422371977,0,43.5375375375375
19.2702652604496,4.99593581707823,0,43.5935935935936
19.1615057385084,4.98913888013825,0,43.6496496496496
19.053745689751,4.98259735647934,0,43.7057057057057
18.9469805795249,4.97630440906403,0,43.7617617617618
18.8412058731772,4.97025243720875,0,43.8178178178178
18.7364170360555,4.96443309812116,0,43.8738738738739
18.6326095335071,4.95883733298186,0,43.9299299299299
18.5297788308795,4.95345539754058,0,43.985985985986
18.4279203935199,4.94827689718951,0,44.042042042042
18.3270296867758,4.94329082647102,0,44.0980980980981
18.2271021759945,4.93848561297228,0,44.1541541541542
18.1281333265235,4.93384916555634,0,44.2102102102102
18.0301186037101,4.92936892687773,0,44.2662662662663
17.9330534729017,4.92503193013071,0,44.3223223223223
17.8369333994458,4.92082485997982,0,44.3783783783784
17.7417538486896,4.91673411762581,0,44.4344344344344
17.6475102859806,4.91274588996491,0,44.4904904904905
17.5541981766661,4.90884622280546,0,44.5465465465465
17.4618129860935,4.90502109811423,0,44.6026026026026
17.3703501764151,4.90125655634281,0,44.6586586586587
17.2798049904866,4.89754162762051,0,44.7147147147147
17.1901723143683,4.89387055916613,0,44.7707707707708
17.1014470013662,4.8902388562872,0,44.8268268268268
17.0136239047861,4.88664280691564,0,44.8828828828829
16.9266978779341,4.88307941829275,0,44.9389389389389
16.8406637741161,4.87954635533407,0,44.994994994995
16.755516446638,4.87604188070708,0,45.051051051051
16.6712507488057,4.87256479664925,0,45.1071071071071
16.5878615339252,4.86911438855007,0,45.1631631631632
16.5053436553024,4.86569037031726,0,45.2192192192192
16.4236919662433,4.86229283154504,0,45.2752752752753
16.3429013200539,4.85892218650038,0,45.3313313313313
16.2629665700399,4.85557912494193,0,45.3873873873874
16.1838825695075,4.85226456478549,0,45.4434434434434
16.1056441717625,4.84897960662941,0,45.4994994994995
16.0282462301109,4.84572549015299,0,45.5555555555556
15.9516835978586,4.84250355240134,0,45.6116116116116
15.8759511283115,4.8393151879699,0,45.6676676676677
15.8010436747757,4.83616181110233,0,45.7237237237237
15.7269560905569,4.83304481971573,0,45.7797797797798
15.6536832289613,4.82996556136749,0,45.8358358358358
15.5812199432947,4.82692530117814,0,45.8918918918919
15.509561086863,4.82392519172495,0,45.9479479479479
15.4387015129722,4.82096624492097,0,46.004004004004
15.3686360749283,4.81804930589409,0,46.0600600600601
15.2993596260371,4.81517502888072,0,46.1161161161161
15.2308670196047,4.81234385514806,0,46.1721721721722
15.1631531089369,4.80955599295869,0,46.2282282282282
15.0962127473397,4.80681139959039,0,46.2842842842843
15.0300407881191,4.80410976542347,0,46.3403403403403
14.9646320845809,4.80145050010689,0,46.3963963963964
14.8999814900312,4.79883272081346,0,46.4524524524525
14.8360838577758,4.79625524259332,0,46.5085085085085
14.7729340411208,4.79371657083365,0,46.5645645645646
14.710526893372,4.79121489583144,0,46.6206206206206
14.6488572678353,4.78874808948474,0,46.6766766766767
14.5879200178168,4.78631370410663,0,46.7327327327327
14.5277099966224,4.78390897336494,0,46.7887887887888
14.4682220575579,4.78153081534956,0,46.8448448448448
14.4094510539294,4.77917583776803,0,46.9009009009009
14.3513918390428,4.77684034526938,0,46.956956956957
14.294039266204,4.77452034889504,0,47.013013013013
14.237388188719,4.77221157765544,0,47.0690690690691
14.1814334598937,4.76990949223018,0,47.1251251251251
14.1261699330341,4.76760930078968,0,47.1811811811812
14.071592461446,4.76530597693619,0,47.2372372372372
14.0176958984355,4.76299427976257,0,47.2932932932933
13.9644750973084,4.76066877602773,0,47.3493493493493
13.9119249113708,4.75832386444868,0,47.4054054054054
13.8600401939285,4.75595380211055,0,47.4614614614615
13.8088157982874,4.75355273299724,0,47.5175175175175
13.7582465777537,4.75111471864779,0,47.5735735735736
13.7083273856331,4.74863377094518,0,47.6296296296296
13.6590530752316,4.7461038870476,0,47.6856856856857
13.6104184998551,4.74351908647428,0,47.7417417417417
13.5624185128097,4.7408734503619,0,47.7977977977978
13.5150479674012,4.73816116291039,0,47.8538538538539
13.4683017144703,4.73537657980404,0,47.9099099099099
13.4221743672594,4.73251666318822,0,47.965965965966
13.3766601070645,4.7295831378284,0,48.022022022022
13.3317530694371,4.72657870204458,0,48.0780780780781
13.2874473899291,4.72350653486655,0,48.1341341341341
13.2437372040922,4.72037025825048,0,48.1901901901902
13.200616647478,4.71717390046233,0,48.2462462462462
13.1580798556384,4.71392186061158,0,48.3023023023023
13.116120964125,4.71061887431901,0,48.3583583583584
13.0747341084895,4.70726998050372,0,48.4144144144144
13.0339134242839,4.70388048927555,0,48.4704704704705
12.9936530470596,4.70045595092074,0,48.5265265265265
12.9539471123685,4.69700212597021,0,48.5825825825826
12.9147897557624,4.69352495634145,0,48.6386386386386
12.8761751127929,4.69003053754709,0,48.6946946946947
12.8380973190117,4.68652509196485,0,48.7507507507507
12.8005505099707,4.68301494316567,0,48.8068068068068
12.7635288212215,4.67950649129846,0,48.8628628628629
12.7270263883158,4.67600618953213,0,48.9189189189189
12.6910373468055,4.67252052155698,0,48.974974974975
12.6555558322422,4.66905598014966,0,49.031031031031
12.6205759801776,4.66561904680725,0,49.0870870870871
12.5860919261635,4.66221617245789,0,49.1431431431431
12.5520978057517,4.65885375925652,0,49.1991991991992
12.5185877544938,4.65553814347587,0,49.2552552552553
12.4855559079416,4.65227557950388,0,49.3113113113113
12.4529964016468,4.64907222495984,0,49.3673673673674
12.4209033711611,4.64593412694227,0,49.4234234234234
12.3892709520364,4.64286720942256,0,49.4794794794795
12.3580932798242,4.63987726179861,0,49.5355355355355
12.3273644900764,4.6369699286232,0,49.5915915915916
12.2970787183446,4.63415070052231,0,49.6476476476476
12.2672301001806,4.63142490631803,0,49.7037037037037
12.2378127711362,4.62879770637132,0,49.7597597597598
12.2088208667631,4.62627408715881,0,49.8158158158158
12.1802485226129,4.62385885709814,0,49.8718718718719
12.1520898742375,4.621556643635,0,49.9279279279279
12.1243390571885,4.61937189160492,0,49.983983983984
12.0969902070177,4.61730886288139,0,50.04004004004
12.0700374592769,4.61537163732136,0,50.0960960960961
12.0434749495176,4.61356411501765,0,50.1521521521522
12.0172968132918,4.6118900198667,0,50.2082082082082
11.9914971861511,4.61035290445871,0,50.2642642642643
11.9660702036472,4.60895615629591,0,50.3203203203203
11.9410100013319,4.60770300534277,0,50.3763763763764
11.9163107147569,4.60659653291084,0,50.4324324324324
11.891966479474,4.60563968187904,0,50.4884884884885
11.8679714310348,4.60483526824845,0,50.5445445445445
11.8443197049911,4.60418599402903,0,50.6006006006006
11.8210054368947,4.60369446145395,0,50.6566566566567
11.7980227622972,4.60336318851536,0,50.7127127127127
11.7753658167504,4.60319462581356,0,50.7687687687688
11.753028735806,4.60319117470994,0,50.8248248248248
11.7310056550158,4.60335520677189,0,50.8808808808809
11.7092907099315,4.60368908449624,0,50.9369369369369
11.6878780361048,4.60419518329596,0,50.992992992993
11.6667617690875,4.60487591473272,0,51.049049049049
11.6459360444312,4.60573375097611,0,51.1051051051051
11.625395003177,4.6067712581117,0,51.1611611611612
11.6051335769589,4.60799222804907,0,51.2172172172172
11.5851483060267,4.60940291634884,0,51.2732732732733
11.5654359260882,4.6110101142202,0,51.3293293293293
11.5459931728507,4.61282085030894,0,51.3853853853854
11.526816782022,4.614842361941,0,51.4414414414414
11.5079034893097,4.61708206698175,0,51.4974974974975
11.4892500304212,4.61954753632522,0,51.5535535535536
11.4708531410643,4.62224646702869,0,51.6096096096096
11.4527095569466,4.62518665610957,0,51.6656656656657
11.4348160137755,4.62837597502294,0,51.7217217217217
11.4171692472588,4.63182234483913,0,51.7777777777778
11.399765993104,4.63553371214218,0,51.8338338338338
11.3826029870188,4.63951802567111,0,51.8898898898899
11.3656769647106,4.64378321372681,0,51.9459459459459
11.3489846618872,4.64833716236827,0,52.002002002002
11.332522814256,4.65318769442252,0,52.0580580580581
11.3162881575248,4.6583425493331,0,52.1141141141141
11.300277427401,4.66380936387216,0,52.1701701701702
11.2844873595924,4.6695956537414,0,52.2262262262262
11.2689146898064,4.67570879608668,0,52.2822822822823
11.2535561537508,4.68215601295101,0,52.3383383383383
11.238408487133,4.68894435568969,0,52.3943943943944
11.2234684256607,4.69608069037064,0,52.4504504504504
11.2087327050415,4.70357168418182,0,52.5065065065065
11.194198060983,4.71142379286618,0,52.5625625625626
11.1798612291927,4.7196432492029,0,52.6186186186186
11.1657189453783,4.72823605255228,0,52.6746746746747
11.1517679452474,4.73720795947889,0,52.7307307307307
11.1380049645075,4.74656447546616,0,52.7867867867868
11.1244267388663,4.75631084773248,0,52.8428428428428
11.1110300040314,4.76645205915691,0,52.8988988988989
11.0978114957103,4.77699282331941,0,52.954954954955
11.0847679496106,4.78793758065819,0,53.011011011011
11.07189610144,4.7992904957434,0,53.0670670670671
11.0591926869061,4.8110554556638,0,53.1231231231231
11.0466544417164,4.82323606951991,0,53.1791791791792
11.0342781015785,4.83583566901418,0,53.2352352352352
11.0220604022001,4.84885731012562,0,53.2912912912913
11.0099980792886,4.86230377585361,0,53.3473473473473
10.9980878685519,4.87617758001246,0,53.4034034034034
10.9863265056973,4.89048097205578,0,53.4594594594595
10.9747107264326,4.90521594290674,0,53.5155155155155
10.9632372664652,4.92038423176802,0,53.5715715715716
10.9519028615029,4.93598733388255,0,53.6276276276276
10.9407042472532,4.95202650921427,0,53.6836836836837
10.9296381594237,4.96850279201564,0,53.7397397397397
10.918701333722,4.98541700124713,0,53.7957957957958
10.9078905058557,5.00276975181197,0,53.8518518518519
10.8972024115324,5.02056146656817,0,53.9079079079079
10.8866337864597,5.03879238907838,0,53.963963963964
10.8761813663452,5.05746259705731,0,54.02002002002
10.8658418868965,5.0765720164753,0,54.0760760760761
10.8556120838211,5.09612043627638,0,54.1321321321321
10.8454886928268,5.11610752366838,0,54.1881881881882
10.835468449621,5.13653283994258,0,54.2442442442442
10.8255480899114,5.15739585678048,0,54.3003003003003
10.8157243494055,5.178695973005,0,54.3563563563564
10.8059939660276,5.20043253359869,0,54.4124124124124
10.796354198914,5.2226052869116,0,54.4684684684685
10.7868034963596,5.24521498150431,0,54.5245245245245
10.777340471711,5.26826251365564,0,54.5805805805806
10.7679637383151,5.29174877365025,0,54.6366366366366
10.7586719095184,5.31567463049863,0,54.6926926926927
10.7494635986678,5.34004091754576,0,54.7487487487487
10.7403374191099,5.36484841896627,0,54.8048048048048
10.7312919841915,5.39009785714171,0,54.8608608608609
10.7223259072592,5.4157898809142,0,54.9169169169169
10.7134378016599,5.44192505470875,0,54.972972972973
10.7046262807401,5.46850384851494,0,55.029029029029
10.6958899578466,5.4955266287171,0,55.0850850850851
10.6872274463262,5.52299364976071,0,55.1411411411411
10.6786373595255,5.55090504664119,0,55.1971971971972
10.6701183107912,5.57926082819982,0,55.2532532532533
10.6616689134701,5.60806087121063,0,55.3093093093093
10.6532877809089,5.63730491524036,0,55.3653653653654
10.6449735264543,5.66699255826294,0,55.4214214214214
10.636724763453,5.69712325300867,0,55.4774774774775
10.6285401052517,5.72769630402752,0,55.5335335335335
10.6204181651971,5.75871086544489,0,55.5895895895896
10.612357556636,5.79016593938771,0,55.6456456456456
10.6043568929151,5.82206037505795,0,55.7017017017017
10.596414787381,5.85439286843,0,55.7577577577578
10.5885298533806,5.88716196254817,0,55.8138138138138
10.5807007042604,5.92036604839993,0,55.8698698698699
10.5729259533673,5.95400336634036,0,55.9259259259259
10.5652042140479,5.98807200804311,0,55.981981981982
10.5575340996489,6.02256991895312,0,56.038038038038
10.5499142235171,6.05749490121626,0,56.0940940940941
10.5423431989992,6.09284461706109,0,56.1501501501501
10.5348196394418,6.12861659260839,0,56.2062062062062
10.5273421581918,6.16480822208389,0,56.2622622622623
10.5199093685958,6.20141677241048,0,56.3183183183183
10.5125198840005,6.23843938815601,0,56.3743743743744
10.5051723177527,6.27587309681368,0,56.4304304304304
10.497865283199,6.31371481439225,0,56.4864864864865
10.4905973936862,6.35196135129399,0,56.5425425425425
10.483367262561,6.3906094184588,0,56.5985985985986
10.4761735031701,6.42965563375355,0,56.6546546546547
10.4690147288602,6.46909652858653,0,56.7107107107107
10.461889552978,6.5089285547275,0,56.7667667667668
10.4547965888703,6.54914809131433,0,56.8228228228228
10.4477344498837,6.58975145202853,0,56.8788788788789
10.440701749365,6.63073489242217,0,56.9349349349349
10.4336971006609,6.67209461737982,0,56.990990990991
10.4267191171181,6.71382678869978,0,57.047047047047
10.4197664120833,6.75592753277972,0,57.1031031031031
10.4128375989033,6.79839294839263,0,57.1591591591592
10.4059312909246,6.84121911453975,0,57.2152152152152
10.3990461014942,6.8844020983679,0,57.2712712712713
10.3921806439586,6.92793796313949,0,57.3273273273273
10.3853335316646,6.97182277624414,0,57.3833833833834
10.3785033779589,7.01605261724165,0,57.4394394394394
10.3716887961882,7.0606235859266,0,57.4954954954955
10.3648883996992,7.1055318104059,0,57.5515515515516
10.3581008018386,7.15077345518091,0,57.6076076076076
10.3513245000903,7.1963445529923,0,57.6636636636637
10.3445520284888,7.24223116793688,0,57.7197197197197
10.3377795568873,7.28842213519909,0,57.7757757757758
10.3310070852858,7.3349117048846,0,57.8318318318318
10.3242346136843,7.38169423524271,0,57.8878878878879
10.3174621420828,7.42876419152924,0,57.9439439439439
10.3106896704813,7.47611614480728,0,58
